clip_id,participant_id,cohort,question_id,prompt_type,voiceform_question_order,audio_path
P0008_q59,P0008,new_recruits,59.0,scenario,127,audio/new_recruits/P0008/P0008_q59.wav
P0008_q60,P0008,new_recruits,60.0,scenario,128,audio/new_recruits/P0008/P0008_q60.wav
P0008_q61,P0008,new_recruits,61.0,scenario,129,audio/new_recruits/P0008/P0008_q61.wav
P0008_q62,P0008,new_recruits,62.0,scenario,130,audio/new_recruits/P0008/P0008_q62.wav
P0008_q63,P0008,new_recruits,63.0,scenario,131,audio/new_recruits/P0008/P0008_q63.wav
P0008_q66,P0008,new_recruits,66.0,scenario,134,audio/new_recruits/P0008/P0008_q66.wav
P0008_q68,P0008,new_recruits,68.0,scenario,136,audio/new_recruits/P0008/P0008_q68.wav
P0008_q70,P0008,new_recruits,70.0,suffix_number,138,audio/new_recruits/P0008/P0008_q70.wav
P0008_q71,P0008,new_recruits,71.0,suffix_additional,139,audio/new_recruits/P0008/P0008_q71.wav
P0008_q72,P0008,new_recruits,72.0,demographic,140,audio/new_recruits/P0008/P0008_q72.wav
P0008_q73,P0008,new_recruits,73.0,dialect,142,audio/new_recruits/P0008/P0008_q73.wav
P0008_mic_check,P0008,new_recruits,,mic_check,141,audio/new_recruits/P0008/P0008_mic_check.wav
P0009_q05,P0009,new_recruits,5.0,scenario,73,audio/new_recruits/P0009/P0009_q05.wav
P0009_q08,P0009,new_recruits,8.0,scenario,76,audio/new_recruits/P0009/P0009_q08.wav
P0009_q09,P0009,new_recruits,9.0,scenario,77,audio/new_recruits/P0009/P0009_q09.wav
P0009_q13,P0009,new_recruits,13.0,scenario,81,audio/new_recruits/P0009/P0009_q13.wav
P0009_q14,P0009,new_recruits,14.0,scenario,82,audio/new_recruits/P0009/P0009_q14.wav
P0009_q15,P0009,new_recruits,15.0,scenario,83,audio/new_recruits/P0009/P0009_q15.wav
P0009_q16,P0009,new_recruits,16.0,scenario,84,audio/new_recruits/P0009/P0009_q16.wav
P0009_q19,P0009,new_recruits,19.0,scenario,87,audio/new_recruits/P0009/P0009_q19.wav
P0009_q20,P0009,new_recruits,20.0,scenario,88,audio/new_recruits/P0009/P0009_q20.wav
P0009_q21,P0009,new_recruits,21.0,scenario,89,audio/new_recruits/P0009/P0009_q21.wav
P0009_q23,P0009,new_recruits,23.0,scenario,91,audio/new_recruits/P0009/P0009_q23.wav
P0009_q24,P0009,new_recruits,24.0,scenario,92,audio/new_recruits/P0009/P0009_q24.wav
P0009_q28,P0009,new_recruits,28.0,scenario,96,audio/new_recruits/P0009/P0009_q28.wav
P0009_q29,P0009,new_recruits,29.0,scenario,97,audio/new_recruits/P0009/P0009_q29.wav
P0009_q30,P0009,new_recruits,30.0,scenario,98,audio/new_recruits/P0009/P0009_q30.wav
P0009_q32,P0009,new_recruits,32.0,scenario,100,audio/new_recruits/P0009/P0009_q32.wav
P0009_q35,P0009,new_recruits,35.0,scenario,103,audio/new_recruits/P0009/P0009_q35.wav
P0009_q37,P0009,new_recruits,37.0,scenario,105,audio/new_recruits/P0009/P0009_q37.wav
P0009_q39,P0009,new_recruits,39.0,scenario,107,audio/new_recruits/P0009/P0009_q39.wav
P0009_q40,P0009,new_recruits,40.0,scenario,108,audio/new_recruits/P0009/P0009_q40.wav
P0009_q45,P0009,new_recruits,45.0,scenario,113,audio/new_recruits/P0009/P0009_q45.wav
P0009_q46,P0009,new_recruits,46.0,scenario,114,audio/new_recruits/P0009/P0009_q46.wav
P0009_q48,P0009,new_recruits,48.0,scenario,116,audio/new_recruits/P0009/P0009_q48.wav
P0009_q51,P0009,new_recruits,51.0,scenario,119,audio/new_recruits/P0009/P0009_q51.wav
P0009_q52,P0009,new_recruits,52.0,scenario,120,audio/new_recruits/P0009/P0009_q52.wav
P0009_q53,P0009,new_recruits,53.0,scenario,121,audio/new_recruits/P0009/P0009_q53.wav
P0009_q54,P0009,new_recruits,54.0,scenario,122,audio/new_recruits/P0009/P0009_q54.wav
P0009_q56,P0009,new_recruits,56.0,scenario,124,audio/new_recruits/P0009/P0009_q56.wav
P0009_q57,P0009,new_recruits,57.0,scenario,125,audio/new_recruits/P0009/P0009_q57.wav
P0009_q58,P0009,new_recruits,58.0,scenario,126,audio/new_recruits/P0009/P0009_q58.wav
P0009_q68,P0009,new_recruits,68.0,scenario,136,audio/new_recruits/P0009/P0009_q68.wav
P0009_q70,P0009,new_recruits,70.0,suffix_number,138,audio/new_recruits/P0009/P0009_q70.wav
P0009_q72,P0009,new_recruits,72.0,demographic,140,audio/new_recruits/P0009/P0009_q72.wav
P0009_q73,P0009,new_recruits,73.0,dialect,142,audio/new_recruits/P0009/P0009_q73.wav
P0009_mic_check,P0009,new_recruits,,mic_check,141,audio/new_recruits/P0009/P0009_mic_check.wav
P0010_q02,P0010,new_recruits,2.0,scenario,70,audio/new_recruits/P0010/P0010_q02.wav
P0010_q05,P0010,new_recruits,5.0,scenario,73,audio/new_recruits/P0010/P0010_q05.wav
P0010_q07,P0010,new_recruits,7.0,scenario,75,audio/new_recruits/P0010/P0010_q07.wav
P0010_q09,P0010,new_recruits,9.0,scenario,77,audio/new_recruits/P0010/P0010_q09.wav
P0010_q12,P0010,new_recruits,12.0,scenario,80,audio/new_recruits/P0010/P0010_q12.wav
P0010_q13,P0010,new_recruits,13.0,scenario,81,audio/new_recruits/P0010/P0010_q13.wav
P0010_q15,P0010,new_recruits,15.0,scenario,83,audio/new_recruits/P0010/P0010_q15.wav
P0010_q16,P0010,new_recruits,16.0,scenario,84,audio/new_recruits/P0010/P0010_q16.wav
P0010_q17,P0010,new_recruits,17.0,scenario,85,audio/new_recruits/P0010/P0010_q17.wav
P0010_q18,P0010,new_recruits,18.0,scenario,86,audio/new_recruits/P0010/P0010_q18.wav
P0010_q19,P0010,new_recruits,19.0,scenario,87,audio/new_recruits/P0010/P0010_q19.wav
P0010_q20,P0010,new_recruits,20.0,scenario,88,audio/new_recruits/P0010/P0010_q20.wav
P0010_q21,P0010,new_recruits,21.0,scenario,89,audio/new_recruits/P0010/P0010_q21.wav
P0010_q23,P0010,new_recruits,23.0,scenario,91,audio/new_recruits/P0010/P0010_q23.wav
P0010_q27,P0010,new_recruits,27.0,scenario,95,audio/new_recruits/P0010/P0010_q27.wav
P0010_q29,P0010,new_recruits,29.0,scenario,97,audio/new_recruits/P0010/P0010_q29.wav
P0010_q30,P0010,new_recruits,30.0,scenario,98,audio/new_recruits/P0010/P0010_q30.wav
P0010_q31,P0010,new_recruits,31.0,scenario,99,audio/new_recruits/P0010/P0010_q31.wav
P0010_q36,P0010,new_recruits,36.0,scenario,104,audio/new_recruits/P0010/P0010_q36.wav
P0010_q37,P0010,new_recruits,37.0,scenario,105,audio/new_recruits/P0010/P0010_q37.wav
P0010_q40,P0010,new_recruits,40.0,scenario,108,audio/new_recruits/P0010/P0010_q40.wav
P0010_q41,P0010,new_recruits,41.0,scenario,109,audio/new_recruits/P0010/P0010_q41.wav
P0010_q42,P0010,new_recruits,42.0,scenario,110,audio/new_recruits/P0010/P0010_q42.wav
P0010_q43,P0010,new_recruits,43.0,scenario,111,audio/new_recruits/P0010/P0010_q43.wav
P0010_q46,P0010,new_recruits,46.0,scenario,114,audio/new_recruits/P0010/P0010_q46.wav
P0010_q49,P0010,new_recruits,49.0,scenario,117,audio/new_recruits/P0010/P0010_q49.wav
P0010_q51,P0010,new_recruits,51.0,scenario,119,audio/new_recruits/P0010/P0010_q51.wav
P0010_q58,P0010,new_recruits,58.0,scenario,126,audio/new_recruits/P0010/P0010_q58.wav
P0010_q59,P0010,new_recruits,59.0,scenario,127,audio/new_recruits/P0010/P0010_q59.wav
P0010_q60,P0010,new_recruits,60.0,scenario,128,audio/new_recruits/P0010/P0010_q60.wav
P0010_q61,P0010,new_recruits,61.0,scenario,129,audio/new_recruits/P0010/P0010_q61.wav
P0010_q62,P0010,new_recruits,62.0,scenario,130,audio/new_recruits/P0010/P0010_q62.wav
P0010_q64,P0010,new_recruits,64.0,scenario,132,audio/new_recruits/P0010/P0010_q64.wav
P0010_q67,P0010,new_recruits,67.0,scenario,135,audio/new_recruits/P0010/P0010_q67.wav
P0010_q68,P0010,new_recruits,68.0,scenario,136,audio/new_recruits/P0010/P0010_q68.wav
P0010_q70,P0010,new_recruits,70.0,suffix_number,138,audio/new_recruits/P0010/P0010_q70.wav
P0010_q71,P0010,new_recruits,71.0,suffix_additional,139,audio/new_recruits/P0010/P0010_q71.wav
P0010_q72,P0010,new_recruits,72.0,demographic,140,audio/new_recruits/P0010/P0010_q72.wav
P0010_q73,P0010,new_recruits,73.0,dialect,142,audio/new_recruits/P0010/P0010_q73.wav
P0010_mic_check,P0010,new_recruits,,mic_check,141,audio/new_recruits/P0010/P0010_mic_check.wav
P0011_q04,P0011,new_recruits,4.0,scenario,72,audio/new_recruits/P0011/P0011_q04.wav
P0011_q06,P0011,new_recruits,6.0,scenario,74,audio/new_recruits/P0011/P0011_q06.wav
P0011_q08,P0011,new_recruits,8.0,scenario,76,audio/new_recruits/P0011/P0011_q08.wav
P0011_q09,P0011,new_recruits,9.0,scenario,77,audio/new_recruits/P0011/P0011_q09.wav
P0011_q15,P0011,new_recruits,15.0,scenario,83,audio/new_recruits/P0011/P0011_q15.wav
P0011_q16,P0011,new_recruits,16.0,scenario,84,audio/new_recruits/P0011/P0011_q16.wav
P0011_q19,P0011,new_recruits,19.0,scenario,87,audio/new_recruits/P0011/P0011_q19.wav
P0011_q22,P0011,new_recruits,22.0,scenario,90,audio/new_recruits/P0011/P0011_q22.wav
P0011_q23,P0011,new_recruits,23.0,scenario,91,audio/new_recruits/P0011/P0011_q23.wav
P0011_q26,P0011,new_recruits,26.0,scenario,94,audio/new_recruits/P0011/P0011_q26.wav
P0011_q28,P0011,new_recruits,28.0,scenario,96,audio/new_recruits/P0011/P0011_q28.wav
P0011_q29,P0011,new_recruits,29.0,scenario,97,audio/new_recruits/P0011/P0011_q29.wav
P0011_q30,P0011,new_recruits,30.0,scenario,98,audio/new_recruits/P0011/P0011_q30.wav
P0011_q31,P0011,new_recruits,31.0,scenario,99,audio/new_recruits/P0011/P0011_q31.wav
P0011_q32,P0011,new_recruits,32.0,scenario,100,audio/new_recruits/P0011/P0011_q32.wav
P0011_q33,P0011,new_recruits,33.0,scenario,101,audio/new_recruits/P0011/P0011_q33.wav
P0011_q36,P0011,new_recruits,36.0,scenario,104,audio/new_recruits/P0011/P0011_q36.wav
P0011_q37,P0011,new_recruits,37.0,scenario,105,audio/new_recruits/P0011/P0011_q37.wav
P0011_q42,P0011,new_recruits,42.0,scenario,110,audio/new_recruits/P0011/P0011_q42.wav
P0011_q43,P0011,new_recruits,43.0,scenario,111,audio/new_recruits/P0011/P0011_q43.wav
P0011_q44,P0011,new_recruits,44.0,scenario,112,audio/new_recruits/P0011/P0011_q44.wav
P0011_q48,P0011,new_recruits,48.0,scenario,116,audio/new_recruits/P0011/P0011_q48.wav
P0011_q50,P0011,new_recruits,50.0,scenario,118,audio/new_recruits/P0011/P0011_q50.wav
P0011_q51,P0011,new_recruits,51.0,scenario,119,audio/new_recruits/P0011/P0011_q51.wav
P0011_q54,P0011,new_recruits,54.0,scenario,122,audio/new_recruits/P0011/P0011_q54.wav
P0011_q55,P0011,new_recruits,55.0,scenario,123,audio/new_recruits/P0011/P0011_q55.wav
P0011_q58,P0011,new_recruits,58.0,scenario,126,audio/new_recruits/P0011/P0011_q58.wav
P0011_q59,P0011,new_recruits,59.0,scenario,127,audio/new_recruits/P0011/P0011_q59.wav
P0011_q60,P0011,new_recruits,60.0,scenario,128,audio/new_recruits/P0011/P0011_q60.wav
P0011_q61,P0011,new_recruits,61.0,scenario,129,audio/new_recruits/P0011/P0011_q61.wav
P0011_q63,P0011,new_recruits,63.0,scenario,131,audio/new_recruits/P0011/P0011_q63.wav
P0011_q64,P0011,new_recruits,64.0,scenario,132,audio/new_recruits/P0011/P0011_q64.wav
P0011_q65,P0011,new_recruits,65.0,scenario,133,audio/new_recruits/P0011/P0011_q65.wav
P0011_q66,P0011,new_recruits,66.0,scenario,134,audio/new_recruits/P0011/P0011_q66.wav
P0011_q69,P0011,new_recruits,69.0,scenario,137,audio/new_recruits/P0011/P0011_q69.wav
P0011_q70,P0011,new_recruits,70.0,suffix_number,138,audio/new_recruits/P0011/P0011_q70.wav
P0011_q71,P0011,new_recruits,71.0,suffix_additional,139,audio/new_recruits/P0011/P0011_q71.wav
P0011_q72,P0011,new_recruits,72.0,demographic,140,audio/new_recruits/P0011/P0011_q72.wav
P0011_q73,P0011,new_recruits,73.0,dialect,142,audio/new_recruits/P0011/P0011_q73.wav
P0011_mic_check,P0011,new_recruits,,mic_check,141,audio/new_recruits/P0011/P0011_mic_check.wav
P0012_q02,P0012,new_recruits,2.0,scenario,70,audio/new_recruits/P0012/P0012_q02.wav
P0012_q03,P0012,new_recruits,3.0,scenario,71,audio/new_recruits/P0012/P0012_q03.wav
P0012_q04,P0012,new_recruits,4.0,scenario,72,audio/new_recruits/P0012/P0012_q04.wav
P0012_q05,P0012,new_recruits,5.0,scenario,73,audio/new_recruits/P0012/P0012_q05.wav
P0012_q10,P0012,new_recruits,10.0,scenario,78,audio/new_recruits/P0012/P0012_q10.wav
P0012_q13,P0012,new_recruits,13.0,scenario,81,audio/new_recruits/P0012/P0012_q13.wav
P0012_q16,P0012,new_recruits,16.0,scenario,84,audio/new_recruits/P0012/P0012_q16.wav
P0012_q17,P0012,new_recruits,17.0,scenario,85,audio/new_recruits/P0012/P0012_q17.wav
P0012_q19,P0012,new_recruits,19.0,scenario,87,audio/new_recruits/P0012/P0012_q19.wav
P0012_q20,P0012,new_recruits,20.0,scenario,88,audio/new_recruits/P0012/P0012_q20.wav
P0012_q21,P0012,new_recruits,21.0,scenario,89,audio/new_recruits/P0012/P0012_q21.wav
P0012_q22,P0012,new_recruits,22.0,scenario,90,audio/new_recruits/P0012/P0012_q22.wav
P0012_q30,P0012,new_recruits,30.0,scenario,98,audio/new_recruits/P0012/P0012_q30.wav
P0012_q32,P0012,new_recruits,32.0,scenario,100,audio/new_recruits/P0012/P0012_q32.wav
P0012_q33,P0012,new_recruits,33.0,scenario,101,audio/new_recruits/P0012/P0012_q33.wav
P0012_q34,P0012,new_recruits,34.0,scenario,102,audio/new_recruits/P0012/P0012_q34.wav
P0012_q36,P0012,new_recruits,36.0,scenario,104,audio/new_recruits/P0012/P0012_q36.wav
P0012_q37,P0012,new_recruits,37.0,scenario,105,audio/new_recruits/P0012/P0012_q37.wav
P0012_q39,P0012,new_recruits,39.0,scenario,107,audio/new_recruits/P0012/P0012_q39.wav
P0012_q42,P0012,new_recruits,42.0,scenario,110,audio/new_recruits/P0012/P0012_q42.wav
P0012_q43,P0012,new_recruits,43.0,scenario,111,audio/new_recruits/P0012/P0012_q43.wav
P0012_q45,P0012,new_recruits,45.0,scenario,113,audio/new_recruits/P0012/P0012_q45.wav
P0012_q46,P0012,new_recruits,46.0,scenario,114,audio/new_recruits/P0012/P0012_q46.wav
P0012_q47,P0012,new_recruits,47.0,scenario,115,audio/new_recruits/P0012/P0012_q47.wav
P0012_q48,P0012,new_recruits,48.0,scenario,116,audio/new_recruits/P0012/P0012_q48.wav
P0012_q49,P0012,new_recruits,49.0,scenario,117,audio/new_recruits/P0012/P0012_q49.wav
P0012_q50,P0012,new_recruits,50.0,scenario,118,audio/new_recruits/P0012/P0012_q50.wav
P0012_q51,P0012,new_recruits,51.0,scenario,119,audio/new_recruits/P0012/P0012_q51.wav
P0012_q55,P0012,new_recruits,55.0,scenario,123,audio/new_recruits/P0012/P0012_q55.wav
P0012_q57,P0012,new_recruits,57.0,scenario,125,audio/new_recruits/P0012/P0012_q57.wav
P0012_q58,P0012,new_recruits,58.0,scenario,126,audio/new_recruits/P0012/P0012_q58.wav
P0012_q62,P0012,new_recruits,62.0,scenario,130,audio/new_recruits/P0012/P0012_q62.wav
P0012_q63,P0012,new_recruits,63.0,scenario,131,audio/new_recruits/P0012/P0012_q63.wav
P0012_q65,P0012,new_recruits,65.0,scenario,133,audio/new_recruits/P0012/P0012_q65.wav
P0012_q66,P0012,new_recruits,66.0,scenario,134,audio/new_recruits/P0012/P0012_q66.wav
P0012_q70,P0012,new_recruits,70.0,suffix_number,138,audio/new_recruits/P0012/P0012_q70.wav
P0012_q71,P0012,new_recruits,71.0,suffix_additional,139,audio/new_recruits/P0012/P0012_q71.wav
P0012_q72,P0012,new_recruits,72.0,demographic,140,audio/new_recruits/P0012/P0012_q72.wav
P0012_q73,P0012,new_recruits,73.0,dialect,142,audio/new_recruits/P0012/P0012_q73.wav
P0012_mic_check,P0012,new_recruits,,mic_check,141,audio/new_recruits/P0012/P0012_mic_check.wav
P0013_q02,P0013,new_recruits,2.0,scenario,70,audio/new_recruits/P0013/P0013_q02.wav
P0013_q03,P0013,new_recruits,3.0,scenario,71,audio/new_recruits/P0013/P0013_q03.wav
P0013_q04,P0013,new_recruits,4.0,scenario,72,audio/new_recruits/P0013/P0013_q04.wav
P0013_q05,P0013,new_recruits,5.0,scenario,73,audio/new_recruits/P0013/P0013_q05.wav
P0013_q07,P0013,new_recruits,7.0,scenario,75,audio/new_recruits/P0013/P0013_q07.wav
P0013_q09,P0013,new_recruits,9.0,scenario,77,audio/new_recruits/P0013/P0013_q09.wav
P0013_q10,P0013,new_recruits,10.0,scenario,78,audio/new_recruits/P0013/P0013_q10.wav
P0013_q11,P0013,new_recruits,11.0,scenario,79,audio/new_recruits/P0013/P0013_q11.wav
P0013_q12,P0013,new_recruits,12.0,scenario,80,audio/new_recruits/P0013/P0013_q12.wav
P0013_q16,P0013,new_recruits,16.0,scenario,84,audio/new_recruits/P0013/P0013_q16.wav
P0013_q17,P0013,new_recruits,17.0,scenario,85,audio/new_recruits/P0013/P0013_q17.wav
P0013_q19,P0013,new_recruits,19.0,scenario,87,audio/new_recruits/P0013/P0013_q19.wav
P0013_q25,P0013,new_recruits,25.0,scenario,93,audio/new_recruits/P0013/P0013_q25.wav
P0013_q26,P0013,new_recruits,26.0,scenario,94,audio/new_recruits/P0013/P0013_q26.wav
P0013_q27,P0013,new_recruits,27.0,scenario,95,audio/new_recruits/P0013/P0013_q27.wav
P0013_q30,P0013,new_recruits,30.0,scenario,98,audio/new_recruits/P0013/P0013_q30.wav
P0013_q34,P0013,new_recruits,34.0,scenario,102,audio/new_recruits/P0013/P0013_q34.wav
P0013_q35,P0013,new_recruits,35.0,scenario,103,audio/new_recruits/P0013/P0013_q35.wav
P0013_q37,P0013,new_recruits,37.0,scenario,105,audio/new_recruits/P0013/P0013_q37.wav
P0013_q40,P0013,new_recruits,40.0,scenario,108,audio/new_recruits/P0013/P0013_q40.wav
P0013_q44,P0013,new_recruits,44.0,scenario,112,audio/new_recruits/P0013/P0013_q44.wav
P0013_q47,P0013,new_recruits,47.0,scenario,115,audio/new_recruits/P0013/P0013_q47.wav
P0013_q48,P0013,new_recruits,48.0,scenario,116,audio/new_recruits/P0013/P0013_q48.wav
P0013_q49,P0013,new_recruits,49.0,scenario,117,audio/new_recruits/P0013/P0013_q49.wav
P0013_q50,P0013,new_recruits,50.0,scenario,118,audio/new_recruits/P0013/P0013_q50.wav
P0013_q51,P0013,new_recruits,51.0,scenario,119,audio/new_recruits/P0013/P0013_q51.wav
P0013_q53,P0013,new_recruits,53.0,scenario,121,audio/new_recruits/P0013/P0013_q53.wav
P0013_q55,P0013,new_recruits,55.0,scenario,123,audio/new_recruits/P0013/P0013_q55.wav
P0013_q56,P0013,new_recruits,56.0,scenario,124,audio/new_recruits/P0013/P0013_q56.wav
P0013_q60,P0013,new_recruits,60.0,scenario,128,audio/new_recruits/P0013/P0013_q60.wav
P0013_q62,P0013,new_recruits,62.0,scenario,130,audio/new_recruits/P0013/P0013_q62.wav
P0013_q64,P0013,new_recruits,64.0,scenario,132,audio/new_recruits/P0013/P0013_q64.wav
P0013_q66,P0013,new_recruits,66.0,scenario,134,audio/new_recruits/P0013/P0013_q66.wav
P0013_q67,P0013,new_recruits,67.0,scenario,135,audio/new_recruits/P0013/P0013_q67.wav
P0013_q68,P0013,new_recruits,68.0,scenario,136,audio/new_recruits/P0013/P0013_q68.wav
P0013_q70,P0013,new_recruits,70.0,suffix_number,138,audio/new_recruits/P0013/P0013_q70.wav
P0013_q71,P0013,new_recruits,71.0,suffix_additional,139,audio/new_recruits/P0013/P0013_q71.wav
P0013_q72,P0013,new_recruits,72.0,demographic,140,audio/new_recruits/P0013/P0013_q72.wav
P0013_q73,P0013,new_recruits,73.0,dialect,142,audio/new_recruits/P0013/P0013_q73.wav
P0013_mic_check,P0013,new_recruits,,mic_check,141,audio/new_recruits/P0013/P0013_mic_check.wav
P0014_q01,P0014,new_recruits,1.0,scenario,69,audio/new_recruits/P0014/P0014_q01.wav
P0014_q05,P0014,new_recruits,5.0,scenario,73,audio/new_recruits/P0014/P0014_q05.wav
P0014_q06,P0014,new_recruits,6.0,scenario,74,audio/new_recruits/P0014/P0014_q06.wav
P0014_q08,P0014,new_recruits,8.0,scenario,76,audio/new_recruits/P0014/P0014_q08.wav
P0014_q10,P0014,new_recruits,10.0,scenario,78,audio/new_recruits/P0014/P0014_q10.wav
P0014_q14,P0014,new_recruits,14.0,scenario,82,audio/new_recruits/P0014/P0014_q14.wav
P0014_q16,P0014,new_recruits,16.0,scenario,84,audio/new_recruits/P0014/P0014_q16.wav
P0014_q19,P0014,new_recruits,19.0,scenario,87,audio/new_recruits/P0014/P0014_q19.wav
P0014_q20,P0014,new_recruits,20.0,scenario,88,audio/new_recruits/P0014/P0014_q20.wav
P0014_q23,P0014,new_recruits,23.0,scenario,91,audio/new_recruits/P0014/P0014_q23.wav
P0014_q25,P0014,new_recruits,25.0,scenario,93,audio/new_recruits/P0014/P0014_q25.wav
P0014_q26,P0014,new_recruits,26.0,scenario,94,audio/new_recruits/P0014/P0014_q26.wav
P0014_q27,P0014,new_recruits,27.0,scenario,95,audio/new_recruits/P0014/P0014_q27.wav
P0014_q28,P0014,new_recruits,28.0,scenario,96,audio/new_recruits/P0014/P0014_q28.wav
P0014_q31,P0014,new_recruits,31.0,scenario,99,audio/new_recruits/P0014/P0014_q31.wav
P0014_q32,P0014,new_recruits,32.0,scenario,100,audio/new_recruits/P0014/P0014_q32.wav
P0014_q33,P0014,new_recruits,33.0,scenario,101,audio/new_recruits/P0014/P0014_q33.wav
P0014_q35,P0014,new_recruits,35.0,scenario,103,audio/new_recruits/P0014/P0014_q35.wav
P0014_q37,P0014,new_recruits,37.0,scenario,105,audio/new_recruits/P0014/P0014_q37.wav
P0014_q38,P0014,new_recruits,38.0,scenario,106,audio/new_recruits/P0014/P0014_q38.wav
P0014_q39,P0014,new_recruits,39.0,scenario,107,audio/new_recruits/P0014/P0014_q39.wav
P0014_q43,P0014,new_recruits,43.0,scenario,111,audio/new_recruits/P0014/P0014_q43.wav
P0014_q46,P0014,new_recruits,46.0,scenario,114,audio/new_recruits/P0014/P0014_q46.wav
P0014_q48,P0014,new_recruits,48.0,scenario,116,audio/new_recruits/P0014/P0014_q48.wav
P0014_q49,P0014,new_recruits,49.0,scenario,117,audio/new_recruits/P0014/P0014_q49.wav
P0014_q50,P0014,new_recruits,50.0,scenario,118,audio/new_recruits/P0014/P0014_q50.wav
P0014_q51,P0014,new_recruits,51.0,scenario,119,audio/new_recruits/P0014/P0014_q51.wav
P0014_q52,P0014,new_recruits,52.0,scenario,120,audio/new_recruits/P0014/P0014_q52.wav
P0014_q57,P0014,new_recruits,57.0,scenario,125,audio/new_recruits/P0014/P0014_q57.wav
P0014_q58,P0014,new_recruits,58.0,scenario,126,audio/new_recruits/P0014/P0014_q58.wav
P0014_q60,P0014,new_recruits,60.0,scenario,128,audio/new_recruits/P0014/P0014_q60.wav
P0014_q62,P0014,new_recruits,62.0,scenario,130,audio/new_recruits/P0014/P0014_q62.wav
P0014_q63,P0014,new_recruits,63.0,scenario,131,audio/new_recruits/P0014/P0014_q63.wav
P0014_q64,P0014,new_recruits,64.0,scenario,132,audio/new_recruits/P0014/P0014_q64.wav
P0014_q67,P0014,new_recruits,67.0,scenario,135,audio/new_recruits/P0014/P0014_q67.wav
P0014_q70,P0014,new_recruits,70.0,suffix_number,138,audio/new_recruits/P0014/P0014_q70.wav
P0014_q71,P0014,new_recruits,71.0,suffix_additional,139,audio/new_recruits/P0014/P0014_q71.wav
P0014_q72,P0014,new_recruits,72.0,demographic,140,audio/new_recruits/P0014/P0014_q72.wav
